,date,open,high,low,close,flag,VMP,VMM,STR,VIP,VIM,hlc3,highestHigh,lowestLow,span,ema34,y2_ema34,c_ema34,emaAngle_1,emaAngle,chopZoneColor,Supertrend Values,Supertrend Signal
41,2024-08-30 12:21:00+05:30,51428.65,51446.45,51422.9,51440.2,0,27.64999999999418,14.299999999995634,387.6000000000058,1.1803405572755241,0.7955366357068987,51436.51666666666,51446.45,51318.2,10003.5477582846,51384.03118185569,-0.662054651991204,1.199298279087898,33.50673630868639,33.50673630868639,Turquoise,51353.27071922713,1
42,2024-08-30 12:24:00+05:30,51436.1,51448.85,51427.35,51444.75,0,25.94999999999709,19.099999999998545,385.3000000000029,1.2184012457824904,0.7694004671684268,51440.31666666667,51448.85,51318.2,9819.785686949755,51387.50082860679,-0.6623440467138966,1.199458059382378,33.51826290185905,33.51826290185905,Turquoise,51358.40663122427,1
43,2024-08-30 12:27:00+05:30,51443.95,51456.95,51439.8,51451.75,0,29.599999999998545,9.049999999995634,373.6999999999971,1.2421728659352247,0.7701364731067645,51449.5,51456.95,51318.2,9246.522522522522,51391.17220982926,-0.659821945059392,1.198067193099769,33.41770430621796,33.41770430621796,Turquoise,51371.53673257165,1
44,2024-08-30 12:30:00+05:30,51451.6,51465.55,51420.2,51436.65,0,25.75,36.75,396.8000000000029,1.1628024193548154,0.761340725806424,51440.799999999996,51465.55,51318.2,8706.854428231756,51393.77094069616,-0.4398604095629006,1.092463811712243,23.742793458646062,23.742793458646062,Turquoise,51371.53673257165,1
45,2024-08-30 12:33:00+05:30,51435.85,51442.3,51426.25,51433.3,0,22.10000000000582,39.30000000000291,371.3500000000058,1.1819038642789674,0.8677797226336008,51433.950000000004,51465.55,51318.2,8706.854428231756,51396.029744084946,-0.3823753044083101,1.07061238243416,20.92561962679563,20.92561962679563,Turquoise,51371.53673257165,1
46,2024-08-30 12:36:00+05:30,51432.45,51436.55,51422.2,51422.45,0,10.30000000000291,20.10000000000582,348.5500000000102,1.102854683689543,0.9502223497345996,51427.06666666667,51465.55,51318.2,8706.854428231756,51397.53947299438,-0.2556045034754625,1.0321500192302173,14.338067967669883,14.338067967669883,Turquoise,51371.53673257165,1
47,2024-08-30 12:39:00+05:30,51423.25,51446.3,51411.1,51435.1,0,24.10000000000582,25.450000000004366,356.50000000001455,1.0736325385694014,0.899579242636742,51430.833333333336,51465.55,51318.2,8706.854428231756,51399.68578882328,-0.3633551756413877,1.0639675670176154,19.968875914939144,19.968875914939144,Turquoise,51371.53673257165,1
48,2024-08-30 12:42:00+05:30,51436.8,51439.3,51411.05,51415.95,0,28.200000000004366,35.25,356.6000000000131,1.0511777902411648,0.9462983735277601,51422.1,51465.55,51318.2,8706.854428231756,51400.61517231909,-0.15736437846888243,1.0123060543189977,8.942976049015643,8.942976049015643,Turquoise,51371.53673257165,1
49,2024-08-30 12:45:00+05:30,51417.0,51432.5,51410.5,51410.6,0,21.44999999999709,28.80000000000291,359.5500000000102,0.9948546794604408,0.9969406202197232,51417.86666666667,51465.55,51318.2,8706.854428231756,51401.18573390086,-0.09661615614992133,1.0046564993216267,5.51856915417598,5.51856915417598,Turquoise,51371.53673257165,1
50,2024-08-30 12:48:00+05:30,51410.95,51423.85,51401.15,51419.8,0,13.349999999998545,31.349999999998545,354.95000000000437,0.9709818284265516,1.0419777433441366,51414.93333333333,51465.55,51318.2,8706.854428231756,51402.24940624938,-0.18012743958794983,1.0160934477165526,10.211046162897652,10.211046162897652,Turquoise,51371.53673257165,1
51,2024-08-30 12:51:00+05:30,51416.65,51427.5,51407.6,51421.05,0,26.349999999998545,16.25,340.0500000000029,0.9933833259814734,1.0504337597412183,51418.716666666674,51465.55,51326.3,9214.775583482944,51403.323725892275,-0.19252939505254527,1.0183651447095483,10.897776164196166,10.897776164196166,Turquoise,51371.53673257165,1
52,2024-08-30 12:54:00+05:30,51422.35,51423.55,51395.9,51411.15,0,15.950000000004366,31.599999999998545,334.15000000000146,0.9929672302858041,1.0246895106987879,51410.200000000004,51465.55,51337.7,10038.658584277995,51403.77094155557,-0.08732596561368591,1.0038056705709342,4.990748776021698,4.990748776021698,DarkGreen,51371.53673257165,1
53,2024-08-30 12:57:00+05:30,51410.2,51417.05,51391.4,51404.5,0,21.150000000001455,32.150000000001455,337.70000000000437,0.9093870299082081,1.0801006810778657,51404.31666666667,51465.55,51337.7,10038.658584277995,51403.81260203811,-0.008135802355965812,1.000033095092345,0.46613685339900046,0.46613685339900046,Yellow,51371.53673257165,1
54,2024-08-30 13:00:00+05:30,51405.6,51420.0,51392.1,51402.55,0,28.599999999998545,24.950000000004366,347.20000000001164,0.9230990783410038,1.0495391705069024,51404.88333333334,51465.55,51339.7,10198.589590782205,51403.74045335022,0.01431410421717518,1.0001024415426354,0.8200817523863296,-0.8200817523863296,LightOrange,51371.53673257165,1
55,2024-08-30 13:03:00+05:30,51406.75,51429.55,51398.6,51418.0,0,37.450000000004366,21.400000000001455,354.6000000000204,0.9314720812182699,1.0476593344613458,51415.38333333333,51465.55,51339.7,10198.589590782205,51404.555284587346,-0.16162729584898008,1.0129774838383396,9.18116366226528,9.18116366226528,Turquoise,51371.53673257165,1
56,2024-08-30 13:06:00+05:30,51417.5,51430.25,51405.55,51417.6,0,31.650000000001455,24.0,357.80000000001746,0.9390721073225418,1.0519843487982048,51417.799999999996,51465.55,51339.7,10198.589590782205,51405.300696896644,-0.14785063185205838,1.0108708173347636,8.410287972182786,8.410287972182786,Turquoise,51371.53673257165,1
57,2024-08-30 13:09:00+05:30,51416.85,51423.45,51407.8,51413.2,0,17.89999999999418,22.44999999999709,356.30000000001746,0.9101880437833331,1.0940218916643232,51414.81666666667,51465.55,51339.7,10198.589590782205,51405.75208564541,-0.08953700300780126,1.0040004357108712,5.116448846860126,5.116448846860126,Turquoise,51371.53673257165,1
58,2024-08-30 13:12:00+05:30,51413.25,51427.0,51407.25,51420.6,0,19.19999999999709,16.19999999999709,330.70000000001164,0.960840641064419,1.1165709101905097,51418.28333333333,51465.55,51345.8,10719.37369519833,51406.60053789424,-0.1768802092992021,1.015522825170232,10.03073895076342,10.03073895076342,Turquoise,51371.53673257165,1
59,2024-08-30 13:15:00+05:30,51420.15,51437.15,51419.35,51425.85,0,29.900000000001455,7.650000000001455,332.45000000001164,0.9792449992480036,1.0154910512859114,51427.450000000004,51465.55,51352.1,11316.020273247692,51407.70050715743,-0.24203561487475764,1.0288737720769259,13.605962237919805,13.605962237919805,Turquoise,51371.53673257165,1
60,2024-08-30 13:18:00+05:30,51425.15,51435.2,51403.35,51417.05,0,15.849999999998545,33.80000000000291,349.95000000000437,0.9461351621660286,1.003857693956296,51418.533333333326,51465.55,51355.2,11634.617127321542,51408.23476389129,-0.12088778390179106,1.0072804258480785,6.892912328448718,6.892912328448718,Turquoise,51371.53673257165,1
61,2024-08-30 13:21:00+05:30,51417.7,51429.1,51412.45,51422.25,0,25.75,22.75,331.40000000000146,1.0040736270368091,1.051901025950526,51421.26666666666,51465.55,51384.05,15761.978527607364,51409.03563452607,-0.24548803573172595,1.0296913982778633,13.792676697312515,13.792676697312515,Turquoise,51371.53673257165,1
62,2024-08-30 13:24:00+05:30,51421.55,51425.55,51406.8,51407.45,0,13.10000000000582,22.299999999995634,321.90000000000146,0.9867971419695558,1.0427151289220253,51413.26666666666,51465.55,51384.05,15761.978527607364,51408.94502683887,0.027777974689368323,1.0003857335437383,1.5911515446990103,-1.5911515446990103,LightOrange,51371.53673257165,1
63,2024-08-30 13:27:00+05:30,51407.9,51410.85,51379.85,51388.15,0,4.049999999995634,45.700000000004366,330.90000000000146,0.9073738289513408,1.0654276216379612,51392.950000000004,51465.55,51379.85,14988.287631271114,51407.75673959093,0.3465531957339803,1.0583473519943414,19.113922221011173,-19.113922221011173,DarkRed,51371.53673257165,1
64,2024-08-30 13:30:00+05:30,51388.95,51393.3,51375.15,51381.65,0,13.450000000004366,35.69999999999709,326.3500000000058,0.9203309330473433,1.0936111536693582,51383.36666666667,51465.55,51375.15,14207.729535398,51406.26492590002,0.4124931239940746,1.0817349848009867,22.41581080031094,-22.41581080031094,DarkRed,51371.53673257165,1
65,2024-08-30 13:33:00+05:30,51381.95,51404.7,51372.6,51402.9,0,29.549999999995634,20.700000000004366,338.5500000000029,0.8966179294048156,1.0673460345591574,51393.399999999994,51465.55,51372.6,13817.26734803593,51406.07264442001,0.05169544368171197,1.0013353179117617,2.9592964591124558,-2.9592964591124558,Orange,51371.53673257165,1
66,2024-08-30 13:36:00+05:30,51396.75,51422.85,51394.05,51414.95,0,50.25,10.64999999999418,339.6999999999971,0.9945540182514025,1.0020606417427271,51410.61666666666,51465.55,51372.6,13817.26734803593,51406.57992188173,-0.13633737081176775,1.0092511474751293,7.763688580877544,7.763688580877544,Turquoise,51371.53673257165,1
67,2024-08-30 13:39:00+05:30,51414.9,51423.5,51401.7,51410.3,0,29.44999999999709,21.150000000001455,335.84999999999854,1.0306684531784895,0.9807949977668687,51411.833333333336,51465.55,51372.6,13817.26734803593,51406.7924977742,-0.057131165096108855,1.0016306554939494,3.269820198131525,3.269820198131525,PaleGreen,51371.53673257165,1
68,2024-08-30 13:42:00+05:30,51409.15,51419.55,51402.2,51419.55,0,17.85000000000582,21.30000000000291,325.3000000000029,1.0310482631417106,1.0013833384568,51413.76666666666,51465.55,51372.6,13817.26734803593,51407.52149790139,-0.19591619729880919,1.0190108715632165,11.084771553639612,11.084771553639612,Turquoise,51371.53673257165,1
69,2024-08-30 13:45:00+05:30,51416.55,51427.8,51405.2,51426.4,0,25.60000000000582,14.35000000000582,316.95000000000437,1.0208234737340225,1.005521375611295,51419.799999999996,51465.55,51372.6,13817.26734803593,51408.60026944988,-0.28988200835004563,1.041168371957704,16.16592284114897,16.16592284114897,Turquoise,51371.53673257165,1
70,2024-08-30 13:48:00+05:30,51426.3,51435.85,51418.2,51426.1,0,30.650000000001455,9.60000000000582,309.90000000000873,1.0408196192319903,0.9819296547273366,51426.71666666667,51465.55,51372.6,13817.26734803593,51409.60025405275,-0.2686746402900968,1.035464177234062,15.038773728793192,15.038773728793192,Turquoise,51371.53673257165,1
71,2024-08-30 13:51:00+05:30,51427.15,51443.7,51418.25,51434.55,0,25.5,17.599999999998545,319.70000000001164,1.03268689396308,0.93665936815765,51432.166666666664,51465.55,51372.6,13817.26734803593,51411.02595382116,-0.38301468001282873,1.0708409055995805,20.957573352432767,20.957573352432767,Turquoise,51371.53673257165,1
72,2024-08-30 13:54:00+05:30,51430.4,51442.8,51421.95,51430.75,0,24.55000000000291,21.75,320.80000000001746,1.04582294264338,0.9507481296758041,51431.833333333336,51465.55,51372.6,13817.26734803593,51412.153042174235,-0.3027945941252453,1.0448371003326173,16.84602867220836,16.84602867220836,Turquoise,51371.53673257165,1
73,2024-08-30 13:57:00+05:30,51431.55,51443.85,51424.5,51437.15,0,21.900000000001455,18.30000000000291,322.3500000000131,1.0159764231425508,0.9792151388242692,51435.166666666664,51465.55,51372.6,13817.26734803593,51413.581439764275,-0.383717068689135,1.0710923343967047,20.992660518882836,20.992660518882836,Turquoise,51371.53673257165,1
74,2024-08-30 14:00:00+05:30,51437.75,51439.05,51411.25,51415.05,0,14.55000000000291,32.599999999998545,318.30000000001746,1.024819352811816,0.9879044926170103,51421.78333333333,51446.3,51372.6,17426.255088194353,51413.66535749203,-0.0284387595185207,1.000404299792315,1.6289818362352197,1.6289818362352197,Lime,51371.53673257165,1
75,2024-08-30 14:03:00+05:30,51415.4,51432.8,51410.35,51420.6,0,21.55000000000291,28.700000000004366,324.1000000000204,0.9935205183585362,0.988583770441209,51421.25,51446.3,51372.6,17426.255088194353,51414.061622778194,-0.13429117260535198,1.0089767683349902,7.648558129929107,7.648558129929107,Turquoise,51371.53673257165,1
76,2024-08-30 14:06:00+05:30,51422.15,51425.0,51405.05,51416.3,0,14.650000000001455,27.75,325.30000000001746,0.9946203504457427,1.0016907470027756,51415.450000000004,51446.3,51372.6,17426.255088194353,51414.18953004801,-0.0433516523039611,1.0009392417911707,2.482312432846721,2.482312432846721,PaleGreen,51371.53673257165,1
77,2024-08-30 14:09:00+05:30,51415.5,51433.35,51409.3,51421.05,0,28.299999999995634,15.69999999999709,318.3500000000131,1.0925082456415993,0.9293230720904694,51421.23333333334,51443.85,51372.6,18025.473684210523,51414.58155690241,-0.13742318667715342,1.0093984011461994,7.824757050028256,7.824757050028256,Turquoise,51371.53673257165,1
78,2024-08-30 14:12:00+05:30,51421.5,51421.5,51396.75,51406.75,0,12.19999999999709,36.599999999998545,324.95000000001164,1.0664717648868989,0.9132174180643297,51408.333333333336,51443.85,51372.6,18025.473684210523,51414.13403936513,0.15691455194902834,1.0122362256970279,8.91782396399317,-8.91782396399317,DarkRed,51371.53673257165,1
79,2024-08-30 14:15:00+05:30,51403.0,51425.8,51397.85,51419.85,0,29.05000000000291,23.650000000001455,320.80000000001746,1.0787094763092226,0.9342269326683146,51414.5,51443.85,51372.6,18025.473684210523,51414.460665687126,-0.11451232962760921,1.0065351825131312,6.5326181246492805,6.5326181246492805,Turquoise,51371.53673257165,1
80,2024-08-30 14:18:00+05:30,51426.4,51449.65,51413.75,51428.95,0,51.80000000000291,12.05000000000291,327.9000000000233,1.0600792924672024,0.9182677645623635,51430.783333333326,51449.65,51372.6,16668.59182349061,51415.28862764786,-0.2683404582702265,1.0353775164376882,15.020914121279908,15.020914121279908,Turquoise,51371.53673257165,1
81,2024-08-30 14:21:00+05:30,51426.25,51451.6,51425.9,51437.05,0,37.849999999998545,23.75,331.80000000001746,1.0729355033152594,0.9153104279686647,51438.18333333333,51451.6,51372.6,16257.151898734177,51416.53213463941,-0.39301314196482867,1.0744576910037298,21.455478968957195,21.455478968957195,Turquoise,51371.53673257165,1
82,2024-08-30 14:24:00+05:30,51435.9,51449.05,51394.6,51407.0,0,23.150000000001455,57.0,368.900000000016,0.979398210897267,0.920032529140692,51416.88333333333,51451.6,51372.6,16257.151898734177,51415.987441231446,0.17222287500666705,1.0147219908307703,9.771783676411014,-9.771783676411014,DarkRed,51371.53673257165,1
83,2024-08-30 14:27:00+05:30,51406.35,51418.85,51384.75,51394.45,0,24.25,64.30000000000291,380.40000000000873,0.9462407991587891,1.0235278654048479,51399.35,51451.6,51372.6,16257.151898734177,51414.75673030393,0.38926279207845677,1.0730915717201006,21.269111939784874,-21.269111939784874,DarkRed,51371.53673257165,1
84,2024-08-30 14:30:00+05:30,51393.45,51396.75,51367.4,51377.6,0,12.0,51.44999999999709,392.1000000000058,0.8704412139760396,1.0997194593215964,51380.583333333336,51451.6,51367.4,15251.603325416205,51412.633488572275,0.6302544376562615,1.1820408860041223,32.22136263742546,-32.22136263742546,DarkRed,51371.53673257165,1
85,2024-08-30 14:33:00+05:30,51379.3,51393.1,51355.8,51385.8,0,25.69999999999709,40.94999999999709,403.95000000000437,0.8454016586211254,1.1252630276024211,51378.23333333334,51451.6,51355.8,13401.826722338817,51411.100146368146,0.3999667795595377,1.0770206241067197,21.799768613217555,-21.799768613217555,DarkRed,51371.53673257165,1
86,2024-08-30 14:36:00+05:30,51386.25,51390.75,51355.95,51368.1,0,34.94999999999709,37.150000000001455,417.90000000000146,0.8420674802584356,1.1245513280689226,51371.6,51451.6,51355.8,13401.826722338817,51408.64299514711,0.6410217882048317,1.1878168768599475,32.66075626225956,-32.66075626225956,DarkRed,51463.29730041927,-1
87,2024-08-30 14:39:00+05:30,51363.6,51399.8,51359.85,51382.35,0,43.85000000000582,30.900000000001455,438.5000000000073,0.8525655644241724,1.1004561003420636,51380.666666666664,51451.6,51355.8,13401.826722338817,51407.14053828156,0.391891890008332,1.0740480685026637,21.399810038529886,-21.399810038529886,DarkRed,51463.29730041927,-1
88,2024-08-30 14:42:00+05:30,51385.05,51409.3,51373.35,51382.7,0,49.450000000004366,26.450000000004366,446.65000000000873,0.9151460875405782,1.0666069629463772,51388.44999999999,51451.6,51355.8,13401.826722338817,51405.74393609404,0.3642262126438538,1.064265349420381,20.01294976276209,-20.01294976276209,DarkRed,51463.29730041927,-1
89,2024-08-30 14:45:00+05:30,51384.3,51402.65,51369.4,51393.85,0,29.30000000000291,39.900000000001455,457.45000000000437,0.9104820198928917,1.0659088424964502,51388.63333333333,51451.6,51355.8,13401.826722338817,51405.06428260295,0.1772492811734776,1.0155871738440352,10.051242389052888,-10.051242389052888,DarkRed,51463.29730041927,-1
90,2024-08-30 14:48:00+05:30,51387.45,51411.0,51376.65,51381.85,0,41.599999999998545,26.0,471.8500000000058,0.9398113807354008,1.0296704461163502,51389.833333333336,51451.6,51355.8,13401.826722338817,51403.7377521685,0.3459425701799013,1.058147561478396,19.082681347670526,-19.082681347670526,DarkRed,51463.29730041927,-1
91,2024-08-30 14:51:00+05:30,51378.55,51387.55,51367.2,51373.55,0,10.900000000001455,43.80000000000291,468.150000000016,0.9100715582612317,1.0978318914877583,51376.1,51451.6,51355.8,13401.826722338817,51402.012737758865,0.4499824667779632,1.096578415074627,24.226909903222122,-24.226909903222122,DarkRed,51463.29730041927,-1
92,2024-08-30 14:54:00+05:30,51381.3,51386.7,51360.0,51375.0,0,19.5,27.55000000000291,470.1000000000131,0.9218251435864732,1.0740268028079174,51373.9,51451.6,51355.8,13401.826722338817,51400.46915274407,0.402672541884721,1.0780283743890522,21.933292344239916,-21.933292344239916,DarkRed,51463.29730041927,-1
